date,open,close,high,low,volume
2021-08-19,3475.298,3465.5546,3480.4598,3446.0146,38238303100
2021-08-20,3442.5062,3427.3338,3453.1531,3394.9723,39113691800
2021-08-23,3436.7963,3477.1321,3481.2543,3436.6706,38472744000
2021-08-24,3482.2658,3514.471,3522.6973,3481.1409,43023646300
2021-08-25,3517.9151,3540.3837,3540.3948,3510.0664,45004701900
2021-08-26,3537.3139,3501.6643,3537.3155,3499.4529,50290314700
2021-08-27,3494.4176,3522.1567,3530.1927,3493.375,45534590600
2021-08-30,3535.0727,3528.1512,3539.494,3512.9929,51278571600
2021-08-31,3519.0245,3543.9402,3543.9402,3496.3891,52420505600
2021-09-01,3543.8663,3567.1008,3582.3236,3514.6744,66727630500
2021-09-02,3559.9025,3597.0426,3597.3656,3557.6769,57268403900
2021-09-03,3602.7421,3581.7344,3613.948,3569.3989,61453235300
2021-09-06,3580.1413,3621.8593,3626.2865,3580.1413,52171327600
2021-09-07,3621.7099,3676.5866,3681.9254,3615.1444,54772187500
2021-09-08,3673.4023,3675.1865,3695.3204,3660.9998,58643619300
2021-09-09,3666.8246,3693.1296,3693.4499,3662.1633,60481033000
2021-09-10,3691.1856,3703.1103,3722.8732,3681.6415,63520043300
2021-09-13,3699.2534,3715.3723,3716.8315,3692.8157,55748401900
2021-09-14,3709.6336,3662.6015,3723.8451,3655.6341,56495238600
2021-09-15,3651.1583,3656.2232,3677.5265,3638.3225,47497000100
2021-09-16,3664.841,3607.0922,3677.9198,3606.7276,54674147400
2021-09-17,3595.2715,3613.9663,3620.9575,3569.2707,51685021000
2021-09-22,3563.2074,3628.4897,3629.4539,3560.5033,47229605300
2021-09-23,3651.2661,3642.2204,3670.9542,3632.2822,53499548600
2021-09-24,3637.8677,3613.0673,3651.4294,3607.7919,50730477200
2021-09-27,3625.9597,3582.8307,3640.8077,3559.9154,51080279500
2021-09-28,3577.8859,3602.2184,3610.917,3568.8189,44416880700
2021-09-29,3573.5178,3536.2944,3573.5178,3518.0477,45251115100
2021-09-30,3541.9283,3568.1668,3572.4259,3541.9283,39562962600
2021-10-08,3609.0874,3592.1666,3612.5539,3571.7338,40716114800
2021-10-11,3600.3569,3591.7087,3614.6988,3586.7487,39436115900
2021-10-12,3581.2967,3546.9362,3583.6391,3515.1408,40539374800
2021-10-13,3543.4918,3561.7623,3569.1332,3515.6481,32505066700
2021-10-14,3555.1085,3558.2795,3569.6864,3547.182,29496919600
2021-10-15,3551.9874,3572.3662,3578.7661,3542.6932,32029298400
2021-10-18,3571.0482,3568.1379,3571.0482,3539.4779,34095061600
2021-10-19,3562.2955,3593.1533,3596.7875,3560.6221,33419765200
2021-10-20,3583.2364,3587.0009,3596.0499,3574.2957,34424500800
2021-10-21,3590.0496,3594.7831,3610.9602,3576.3547,35231086700
2021-10-22,3594.7457,3582.6036,3607.5776,3578.7602,35315720300
2021-10-25,3574.2631,3609.8626,3611.0908,3564.2059,32119681600
2021-10-26,3612.8332,3597.6377,3625.0156,3589.706,33727829100
2021-10-27,3589.8573,3562.3052,3589.8573,3553.1277,35062094000
2021-10-28,3548.7021,3518.4166,3552.0419,3509.4872,37817166600
2021-10-29,3519.3276,3547.3361,3547.3361,3502.8013,35880937700
2021-11-01,3530.3963,3544.4795,3556.59,3519.2901,38225132500
2021-11-02,3543.3827,3505.6283,3559.0478,3477.664,41756317300
2021-11-03,3501.1051,3498.5368,3512.6089,3480.4877,30660766900
2021-11-04,3505.8944,3526.8657,3527.9517,3503.0059,31944082900
2021-11-05,3520.2073,3491.5677,3525.8723,3491.4565,35453356500
2021-11-08,3491.9709,3498.6308,3507.2744,3484.2399,29818372200
2021-11-09,3507.1075,3507.0018,3514.9512,3489.0431,28731598900
2021-11-10,3498.9445,3492.4616,3498.9445,3448.4378,30703070800
2021-11-11,3486.451,3532.7858,3534.1991,3482.8291,32208795700
2021-11-12,3534.1512,3539.1002,3543.648,3527.3896,30868335400
2021-11-15,3542.9034,3533.3026,3550.4438,3521.2924,31301761200
2021-11-16,3530.4575,3521.7867,3549.7654,3517.8065,31039990900
2021-11-17,3518.5646,3537.3662,3537.5125,3513.523,27673567100
2021-11-18,3531.4923,3520.7106,3537.9758,3513.1136,31242692700
2021-11-19,3519.2758,3560.3734,3561.9127,3517.6514,31798997600
2021-11-22,3562.7628,3582.0797,3585.1876,3562.7505,33000938500
2021-11-23,3580.5058,3589.0894,3598.3749,3577.3608,36001159300
2021-11-24,3590.0189,3592.7025,3602.7354,3575.2884,33677524600
2021-11-25,3593.3883,3584.1788,3597.1478,3579.5333,30645151800
2021-11-26,3576.1136,3564.0894,3576.1136,3554.8798,30100006600
2021-11-29,3528.672,3562.6968,3563.677,3526.3551,33361833100
2021-11-30,3570.7468,3563.8872,3582.115,3546.3618,34918793800
2021-12-01,3561.886,3576.8853,3576.8853,3558.691,32987351700
2021-12-02,3573.2468,3573.8358,3586.867,3567.137,35404152400
2021-12-03,3576.4496,3607.4322,3608.4698,3573.2135,37755104800
2021-12-06,3615.2356,3589.3061,3626.1257,3586.8052,41867674300
2021-12-07,3611.217,3595.0882,3614.2228,3572.5688,40384259400
2021-12-08,3602.824,3637.5675,3637.715,3591.9857,36103665700
2021-12-09,3641.1579,3673.0412,3688.3968,3638.7022,43191815700
2021-12-10,3654.3684,3666.3479,3667.8547,3651.3525,41998880100
2021-12-13,3686.9368,3681.082,3708.9424,3678.0583,42409200900
2021-12-14,3669.8067,3661.5253,3671.6784,3654.6561,36217193400
2021-12-15,3655.0489,3647.6303,3668.4016,3645.2425,37747766700
2021-12-16,3648.9271,3675.016,3675.016,3644.6646,38132950700
2021-12-17,3670.2578,3632.3638,3673.6535,3631.6605,40848783700
2021-12-20,3620.0371,3593.6019,3643.9537,3589.3603,42385141000
2021-12-21,3591.4519,3625.1251,3627.0884,3591.4519,40818434800
2021-12-22,3632.6763,3622.6178,3635.8992,3616.5477,39482517700
2021-12-23,3625.4695,3643.3391,3643.5459,3618.048,38292573400
2021-12-24,3645.3948,3618.0535,3648.9556,3612.0673,39034762500
2021-12-27,3613.0469,3615.9741,3632.188,3601.9351,32923529300
2021-12-28,3619.6419,3630.1115,3631.0766,3607.3643,31620224200
2021-12-29,3630.9159,3597.0002,3630.9159,3596.3225,30513176600
2021-12-30,3596.4921,3619.1886,3628.9177,3595.4957,30783929100
2021-12-31,3626.242,3639.7754,3642.843,3624.9419,32968193200
2022-01-04,3649.151,3632.3289,3651.8924,3610.0922,40502776900
2022-01-05,3628.2634,3595.1761,3628.2634,3583.4668,42390202800
2022-01-06,3581.2184,3586.0792,3594.489,3559.8803,37154054300
2022-01-07,3588.9851,3579.5427,3607.2316,3577.0976,43630696100
2022-01-10,3572.7434,3593.5187,3593.5187,3555.1255,35622261000
2022-01-11,3589.9043,3567.4409,3602.1454,3562.7541,35976186300
2022-01-12,3578.1629,3597.4321,3599.4993,3572.0965,34313295600
2022-01-13,3601.0265,3555.2585,3601.0725,3555.1576,36936836500
2022-01-14,3544.0652,3521.2559,3548.4204,3519.3222,37693702400
2022-01-17,3522.0851,3541.666,3546.0853,3519.4257,31288673300
2022-01-18,3541.8899,3569.9144,3579.3126,3531.3295,37714643500
2022-01-19,3567.6309,3558.1796,3578.7348,3541.6619,33323526900
2022-01-20,3556.2262,3555.0629,3576.2594,3540.5545,37950984600
2022-01-21,3546.7495,3522.5679,3547.0003,3514.8853,32653488000
2022-01-24,3508.2441,3524.105,3531.6081,3500.1391,28026834200
2022-01-25,3509.2847,3433.0612,3519.8334,3433.0612,32735381300
2022-01-26,3442.6916,3455.6679,3462.1233,3417.7585,27512282800
2022-01-27,3456.1021,3394.2474,3456.363,3392.0154,28060653400
2022-01-28,3407.5933,3361.4397,3417.0453,3356.5558,29085525700
2022-02-07,3407.7621,3429.5809,3434.0256,3407.7621,32048521100
2022-02-08,3428.5424,3452.6288,3453.1863,3390.4578,36609386500
2022-02-09,3450.818,3479.9458,3484.739,3444.0848,35024993600
2022-02-10,3481.9101,3485.9071,3488.8552,3464.2169,35566626700
2022-02-11,3472.2757,3462.9479,3500.1471,3459.3299,36135609000
2022-02-14,3451.8468,3428.8821,3457.2645,3415.4463,31527444800
2022-02-15,3428.0447,3446.0885,3447.4917,3421.6403,27555932200
2022-02-16,3457.073,3465.8305,3475.0576,3453.8014,27499391300
2022-02-17,3464.2091,3468.0354,3480.9719,3454.2767,29726268200
2022-02-18,3451.6318,3490.7573,3490.7573,3447.0273,29514996300
2022-02-21,3488.4057,3490.6123,3492.1994,3471.6858,30154174000
2022-02-22,3473.2874,3457.146,3473.3931,3437.6717,32627948400
2022-02-23,3458.5139,3489.1465,3490.7633,3458.1795,32560489500
2022-02-24,3474.3692,3429.9564,3486.9773,3400.2136,48835490100
2022-02-25,3445.3361,3451.4061,3480.1756,3440.9339,37754255600
2022-02-28,3450.3155,3462.3064,3462.3064,3425.5162,34583838800
2022-03-01,3471.3646,3488.8347,3491.1317,3465.7154,32600166200
2022-03-02,3478.2925,3484.1916,3486.6206,3466.9999,32936768400
2022-03-03,3495.928,3481.1125,3500.2872,3473.3376,41259428900
2022-03-04,3459.9845,3447.649,3474.8816,3437.6964,39352658100
2022-03-07,3438.5602,3372.8552,3438.5602,3360.7393,39358899900
2022-03-08,3372.5546,3293.5301,3383.6326,3287.3412,41592676600
2022-03-09,3303.706,3256.3884,3321.4811,3147.6768,46628556900
2022-03-10,3312.1789,3296.0922,3326.5827,3291.2352,37833637600
2022-03-11,3259.3227,3309.7467,3315.6603,3217.4185,38406712700
2022-03-14,3271.8902,3223.5328,3297.7973,3223.5328,33796868700
2022-03-15,3192.3637,3063.9652,3196.9161,3063.9652,46503716400
2022-03-16,3107.669,3170.7103,3177.7882,3023.3045,44466718900
2022-03-17,3215.0105,3215.0445,3260.1673,3202.9337,42081345800
2022-03-18,3207.1522,3251.0724,3260.7829,3197.3578,37303561100
2022-03-21,3255.6152,3253.6857,3267.4982,3223.3892,35422848800
2022-03-22,3249.5428,3259.8619,3279.1127,3239.5323,36119615800
2022-03-23,3264.7923,3271.0325,3279.8868,3251.9817,34987537000
2022-03-24,3256.0573,3250.2644,3266.8866,3236.6592,32900665400
2022-03-25,3247.1568,3212.2399,3257.1061,3211.6445,34002000600
2022-03-28,3185.1668,3214.5027,3230.2153,3159.8348,34499487300
2022-03-29,3216.0118,3203.9393,3229.1766,3196.4553,31627364900
2022-03-30,3217.5921,3266.5959,3266.5959,3216.3023,36675367700
2022-03-31,3256.1369,3252.2029,3272.04,3246.063,39843993400
2022-04-01,3234.668,3282.7166,3287.2285,3226.2965,37821046000
2022-04-06,3269.427,3283.4261,3288.108,3255.6894,42964277900
2022-04-07,3267.8103,3236.6951,3290.2561,3236.4791,40262666000
2022-04-08,3239.8767,3251.8502,3257.0938,3208.3521,41382679900
2022-04-11,3239.855,3167.1259,3239.855,3156.5066,42416018500
2022-04-12,3165.1197,3213.3295,3214.5359,3140.8998,41832192300
2022-04-13,3199.7972,3186.8244,3225.467,3183.533,39115692500
2022-04-14,3203.6337,3225.6412,3240.0014,3200.2346,37124234400
2022-04-15,3210.6996,3211.2448,3229.8655,3200.1332,40784208200
2022-04-18,3185.9428,3195.524,3204.0274,3166.9782,34736512300
2022-04-19,3192.0924,3194.0287,3207.8276,3174.7138,33994410400
2022-04-20,3189.8912,3151.0498,3191.8315,3142.0485,36204703700
2022-04-21,3138.4276,3079.8077,3160.8994,3069.6809,39193469400
2022-04-22,3058.4044,3086.9193,3105.6552,3049.3555,34200056300
2022-04-25,3034.2667,2928.5118,3043.8156,2928.5096,43360610800
2022-04-26,2930.4532,2886.4257,2957.68,2878.2563,40161515400
2022-04-27,2866.8161,2958.282,2959.1781,2863.6497,42306019100
2022-04-28,2945.8109,2975.4848,2991.5101,2936.7941,37537177500
2022-04-29,2986.0606,3047.0624,3048.4941,2968.334,42393279400
2022-05-05,3044.8491,3067.7587,3082.2295,3042.1155,38307287500
2022-05-06,3011.3187,3001.5605,3030.6926,2992.7152,34326421800
2022-05-09,2990.199,3004.1409,3015.9425,2983.6119,29206155600
2022-05-10,2965.7759,3035.8442,3043.7789,2957.3968,37066098000
2022-05-11,3035.3893,3058.7027,3100.8998,3034.6745,42399191200
2022-05-12,3044.7997,3054.994,3072.1574,3032.9452,34444047700
2022-05-13,3068.0331,3084.2845,3086.0957,3059.2527,33173785200
2022-05-16,3100.55,3073.7488,3102.577,3063.3977,33810849200
2022-05-17,3076.4982,3093.6965,3093.6965,3057.6406,33035653700
2022-05-18,3095.8862,3085.9768,3105.8419,3071.305,31503792300
2022-05-19,3046.7104,3096.9648,3096.9648,3042.6742,33660074900
2022-05-20,3107.0941,3146.5673,3146.5673,3107.0941,37233663600
2022-05-23,3150.4898,3146.8573,3150.5093,3127.8986,35337632500
2022-05-24,3149.059,3070.9272,3153.1299,3070.9272,41631215800
2022-05-25,3070.1702,3107.4641,3107.6279,3069.9459,34225922700
2022-05-26,3111.4817,3123.1079,3133.2767,3079.4812,37030551800
2022-05-27,3135.0315,3130.2394,3151.047,3112.5443,35946386600
2022-05-30,3141.956,3149.0607,3150.8923,3123.1495,34936228500
2022-05-31,3149.9443,3186.4271,3188.6026,3142.0044,37452326500
2022-06-01,3179.6949,3182.1566,3190.6094,3160.0399,36566443200
2022-06-02,3170.3055,3195.458,3197.2818,3163.7555,36177063200
2022-06-06,3196.9552,3236.3719,3237.071,3181.647,42202783500
2022-06-07,3235.416,3241.7635,3253.093,3222.6354,40220322000
2022-06-08,3245.0173,3263.7934,3266.6298,3216.0148,43418327000
2022-06-09,3259.4899,3238.9543,3270.5571,3223.4751,42272837200
2022-06-10,3214.1848,3284.8341,3286.6195,3210.8083,43986573000
2022-06-13,3256.275,3255.5511,3272.9906,3229.3089,43857831200
2022-06-14,3224.2141,3288.9066,3289.1343,3195.8192,45038818700
2022-06-15,3289.1036,3305.4066,3358.5453,3288.8512,55058413100
2022-06-16,3306.8353,3285.3845,3319.689,3277.5306,43322086800
2022-06-17,3265.5124,3316.7857,3323.2797,3262.8936,39530070000
2022-06-20,3315.7833,3315.4302,3333.9025,3292.9279,41346041000
2022-06-21,3313.7874,3306.7186,3329.39,3279.8269,39445689100
2022-06-22,3309.1184,3267.2016,3311.0209,3266.5427,37552978200
2022-06-23,3269.0545,3320.1487,3320.1487,3262.2939,40061421100
2022-06-24,3324.736,3349.747,3356.7145,3322.9496,39081973400
2022-06-27,3364.003,3379.1852,3393.3091,3364.003,41411773800
2022-06-28,3377.6793,3409.2103,3412.1017,3358.8666,41205651600
2022-06-29,3399.6779,3361.5177,3414.6467,3358.4676,44057355900
2022-06-30,3358.9338,3398.6161,3417.0085,3358.9338,38124317800
2022-07-01,3400.2616,3387.6373,3404.0523,3378.3621,35048929900
2022-07-04,3381.8194,3405.4267,3405.6185,3364.0947,35773791900
2022-07-05,3411.1297,3404.0252,3424.8366,3372.0623,41169967200
2022-07-06,3391.0265,3355.3497,3391.0265,3333.0965,38463004700
2022-07-07,3353.1283,3364.398,3375.8595,3332.3092,33440020200
2022-07-08,3380.3686,3356.0778,3386.3149,3354.1209,32292107200
2022-07-11,3341.1016,3313.584,3341.1016,3297.005,34266919300
2022-07-12,3307.2211,3281.4665,3319.2512,3277.0794,33460053900
2022-07-13,3279.6025,3284.2918,3297.0185,3266.4811,33184566900
2022-07-14,3277.4545,3281.744,3299.2512,3261.4934,35592643200
2022-07-15,3261.3826,3228.0609,3288.9198,3228.0609,38015637100
2022-07-18,3235.0881,3278.1033,3278.4715,3226.2315,34834602200
2022-07-19,3278.7221,3279.4313,3283.9295,3256.0152,31565191800
2022-07-20,3291.5507,3304.7243,3308.3472,3287.7441,30151512300
2022-07-21,3297.6614,3272.0012,3300.5345,3272.0012,33235870700
2022-07-22,3276.1966,3269.9739,3293.6439,3246.7313,30069006600
2022-07-25,3269.707,3250.388,3273.1836,3243.0311,27124574400
2022-07-26,3254.1852,3277.4356,3282.4133,3246.044,25946867600
2022-07-27,3271.7825,3275.7553,3282.5739,3265.7267,24913148500
2022-07-28,3287.5019,3282.5758,3305.7057,3277.1078,28805505600
2022-07-29,3282.8114,3253.2382,3294.8045,3246.3677,30733104700
2022-08-01,3246.6161,3259.9585,3264.3041,3225.5533,29220480500
2022-08-02,3231.2621,3186.2664,3231.2621,3155.1866,39417616800
2022-08-03,3188.8906,3163.6741,3217.5496,3159.457,32488567300
2022-08-04,3179.4278,3189.0391,3190.9992,3155.7039,26089894300
2022-08-05,3195.2274,3227.0267,3228.8863,3184.4549,27468372900
2022-08-08,3218.8511,3236.9337,3237.9693,3214.0826,25426805000
2022-08-09,3235.7351,3247.4318,3248.7718,3227.5394,25960546700
2022-08-10,3242.3622,3230.02,3253.1662,3217.8065,25758359200
2022-08-11,3243.4716,3281.6654,3281.6654,3237.9041,30060537600
2022-08-12,3275.77,3276.8877,3288.2233,3272.8406,29993292800
2022-08-15,3268.3653,3276.087,3286.891,3261.8151,28710677300
2022-08-16,3278.6756,3277.8847,3295.0226,3271.5703,30359227400
2022-08-17,3282.1008,3292.526,3295.9976,3263.3483,32612475900
2022-08-18,3286.3669,3277.5438,3289.1415,3270.5584,30169477800
2022-08-19,3275.6229,3258.0784,3286.4911,3258.0637,33353547100
2022-08-22,3249.7046,3277.7943,3278.1655,3247.187,31453786900
2022-08-23,3274.427,3276.2234,3284.5963,3262.6331,31656635600
2022-08-24,3279.1716,3215.2033,3281.8752,3212.386,36614057700
2022-08-25,3223.4645,3246.2481,3248.3505,3199.1242,33619616500
2022-08-26,3250.6276,3236.2226,3266.2737,3232.2766,30992755400
2022-08-29,3203.1022,3240.7275,3240.7275,3198.996,29701509700
2022-08-30,3240.1835,3227.2203,3243.746,3212.6346,29431891400
2022-08-31,3216.5257,3202.1378,3232.0158,3184.3936,34440882900
2022-09-01,3196.5367,3184.9797,3214.5583,3181.6256,27466054100
2022-09-02,3189.6439,3186.4781,3198.2812,3173.7929,25045691100
2022-09-05,3183.946,3199.9118,3199.9118,3172.0394,28067563300
2022-09-06,3207.933,3243.4466,3244.6353,3203.8161,31886968900
2022-09-07,3232.1368,3246.2943,3253.7671,3227.8225,30101446600
2022-09-08,3245.557,3235.5862,3253.7005,3233.8007,28168035800
2022-09-09,3241.1809,3262.0542,3266.1974,3236.5078,28382766500
2022-09-13,3272.0492,3263.7972,3278.1659,3259.6644,27618982300
2022-09-14,3224.6783,3237.5419,3250.8024,3221.9609,25519336500
2022-09-15,3248.9721,3199.9187,3254.1789,3174.3899,32520612100
2022-09-16,3189.8265,3126.3977,3191.8265,3126.3972,31647589300
2022-09-19,3122.7549,3115.6019,3135.5565,3101.2207,24911366200
2022-09-20,3127.8356,3122.4058,3140.0252,3114.0368,21994253400
2022-09-21,3116.0065,3117.1774,3129.8245,3091.2966,23297249600
2022-09-22,3098.7682,3108.9096,3125.6797,3092.8189,22114068900
2022-09-23,3106.8055,3088.3695,3124.6583,3072.2409,24305771900
2022-09-26,3067.5689,3051.226,3102.6544,3048.5143,26269862800
2022-09-27,3056.3917,3093.8618,3094.0389,3048.365,23273530300
2022-09-28,3089.0975,3045.0668,3089.0975,3044.864,23009865000
2022-09-29,3067.4727,3041.2046,3076.7615,3026.0792,23003041600
2022-09-30,3042.1664,3024.3905,3054.6129,3021.9309,20411533600
2022-10-10,3026.9354,2974.1454,3029.4478,2968.281,24340482800
2022-10-11,2978.0617,2979.7926,2986.9116,2953.4953,20863595000
2022-10-12,2976.7168,3025.5055,3025.5055,2934.0922,24801355700
2022-10-13,3008.3016,3016.3561,3036.2485,3004.4963,24968328100
2022-10-14,3035.0341,3071.9868,3084.2724,3035.0341,27730406100
2022-10-17,3060.5176,3084.9423,3087.1944,3052.7149,26260861800
2022-10-18,3094.9272,3080.9574,3099.9182,3074.2162,24563475700
2022-10-19,3073.2616,3044.3777,3081.3903,3044.3777,23089531000
2022-10-20,3029.3028,3035.0504,3070.2648,3013.6929,24473614500
2022-10-21,3038.0358,3038.9291,3055.4157,3026.9603,24525412200
2022-10-24,3034.7458,2977.5554,3064.4211,2965.1675,29808535600
2022-10-25,2969.156,2976.283,3001.715,2944.2607,25555416000
2022-10-26,2977.5643,2999.5036,3028.3478,2977.5643,26868949200
2022-10-27,3005.0373,2982.9029,3017.2629,2981.6889,26560825400
2022-10-28,2967.0221,2915.9257,2974.236,2908.9831,29253130800
2022-10-31,2893.1962,2893.4829,2926.015,2885.0894,30199420300
2022-11-01,2899.4985,2969.1995,2969.1995,2896.7572,31980957800
2022-11-02,2960.6465,3003.3699,3019.0486,2954.9478,32507824800
2022-11-03,2981.2038,2997.8057,3003.7207,2977.7162,25934856700
2022-11-04,2996.9971,3070.7964,3081.5903,2996.9971,32980674000
2022-11-07,3062.859,3077.817,3088.1927,3054.4571,32056709700
2022-11-08,3077.3056,3064.4928,3078.276,3047.4624,25652200700
2022-11-09,3064.4633,3048.1676,3073.9183,3046.1881,23563732400
2022-11-10,3031.6915,3036.1318,3047.9803,3022.8506,27037179800
2022-11-11,3099.65,3087.2926,3117.7419,3070.3007,40960453400
2022-11-14,3100.8669,3083.4013,3121.4056,3075.2152,36178821600
2022-11-15,3081.1349,3134.0778,3135.5903,3074.4982,33147057700
2022-11-16,3133.6504,3119.9804,3145.7526,3115.3453,30342984400
2022-11-17,3110.9649,3115.4347,3115.4351,3087.1737,28702840700
2022-11-18,3116.7291,3097.2432,3126.7107,3096.8858,29995427600
2022-11-21,3078.0569,3085.0444,3085.2426,3056.1703,25604554900
2022-11-22,3084.2328,3088.9426,3118.1197,3076.3214,32756592700
2022-11-23,3084.7403,3096.9073,3108.2438,3075.3241,32615544900
2022-11-24,3104.0955,3089.3096,3113.2392,3084.8554,26748292800
2022-11-25,3085.4611,3101.6932,3111.4214,3077.9671,31143197900
2022-11-28,3055.2899,3078.5485,3080.1843,3034.7045,30581128400
2022-11-29,3096.1126,3149.7478,3152.0027,3096.1126,39144974800
2022-11-30,3141.3992,3151.3353,3158.5732,3137.3687,37271832100
2022-12-01,3187.9899,3165.4711,3198.4088,3164.5348,38701305600
2022-12-02,3160.5789,3156.1442,3170.898,3149.8406,30781248400
2022-12-05,3181.9155,3211.8144,3213.4395,3177.0642,44739843700
2022-12-06,3200.275,3212.5334,3224.822,3195.0788,37359029600
2022-12-07,3204.9352,3199.6194,3226.0817,3188.6705,35411307800
2022-12-08,3196.0156,3197.3499,3206.7151,3187.2566,32096929400
2022-12-09,3197.1183,3206.9502,3212.1059,3182.9068,37334320900
2022-12-12,3195.868,3179.0417,3196.7247,3176.5752,33338179200
2022-12-13,3179.4354,3176.3255,3187.2035,3171.4827,28582120000
2022-12-14,3178.5542,3176.5253,3189.835,3168.5925,26562356900
2022-12-15,3177.1995,3168.6478,3179.1,3158.4515,24302333300
2022-12-16,3156.1349,3167.8576,3175.3526,3151.6089,25977179500
2022-12-19,3165.3092,3107.115,3170.2552,3096.0981,27851354100
2022-12-20,3098.9532,3073.7659,3100.7477,3061.5098,21883676600
2022-12-21,3078.3312,3068.4105,3085.7951,3060.5542,18906792000
2022-12-22,3085.8004,3054.4313,3096.2449,3044.5991,22363953700
2022-12-23,3038.8416,3045.8664,3061.867,3031.5358,19202030500
2022-12-26,3048.1963,3065.5626,3071.8363,3047.3491,20650389300
2022-12-27,3077.7469,3095.5678,3098.0783,3074.3133,22221832200
2022-12-28,3088.6174,3087.3997,3098.6496,3079.4338,22455415100
2022-12-29,3076.7264,3073.7016,3086.0048,3064.4594,21557067600
2022-12-30,3084.5226,3089.2579,3096.3135,3082.1964,21754534400
2023-01-03,3087.513,3116.5119,3119.8556,3073.054,28137036200
2023-01-04,3117.5711,3123.5164,3129.0937,3109.4512,27331362600
2023-01-05,3132.7614,3155.2162,3159.427,3130.23,25700301800
2023-01-06,3155.0747,3157.6365,3170.7418,3151.8407,25738025500
2023-01-09,3169.3737,3176.0845,3183.583,3165.4282,25811521800
2023-01-10,3178.022,3169.5072,3178.1569,3165.1446,23298417500
2023-01-11,3172.3759,3161.8376,3184.757,3160.8896,23774286900
2023-01-12,3167.273,3163.4509,3171.5905,3153.4038,21667130500
2023-01-13,3170.3548,3195.3059,3195.3067,3167.5098,22022689700
2023-01-16,3198.5189,3227.5916,3251.3739,3197.3186,30674954900
2023-01-17,3229.4354,3224.2448,3231.2645,3211.7573,22659223000
2023-01-18,3227.5947,3224.406,3234.8169,3220.3703,21210973000
2023-01-19,3221.5179,3240.2794,3240.2794,3210.3825,22646503000
2023-01-20,3247.2031,3264.8138,3267.0579,3247.2031,27321918200
2023-01-30,3308.8694,3269.318,3310.4903,3266.758,35332582900
2023-01-31,3266.1442,3255.6692,3277.2524,3252.0145,30016295700
2023-02-01,3262.1961,3284.9213,3284.9224,3245.4113,33950941000
2023-02-02,3291.7828,3285.6705,3295.7636,3272.414,33341313300
2023-02-03,3275.6578,3263.4059,3275.6578,3235.3533,29334281400
2023-02-06,3244.7007,3238.6978,3250.3514,3226.2112,26705310700
2023-02-07,3245.2297,3248.094,3250.033,3233.8334,25094645000
2023-02-08,3251.5006,3232.1063,3257.114,3230.4393,23453048100
2023-02-09,3227.7278,3270.3826,3270.3826,3225.7724,25475452900
2023-02-10,3266.4367,3260.6734,3269.9944,3247.2296,26062692600
2023-02-13,3256.9881,3284.1599,3285.0913,3252.6327,29721318800
2023-02-14,3288.9742,3293.2825,3293.7338,3279.1894,27097416800
2023-02-15,3294.015,3280.4919,3296.1995,3274.5505,26993912300
2023-02-16,3281.7352,3249.0295,3308.8279,3231.3421,38086354500
2023-02-17,3244.7325,3224.0243,3262.4729,3223.2581,27845123700
2023-02-20,3230.4728,3290.3383,3291.0388,3225.8427,32500773300
2023-02-21,3291.6312,3306.5236,3308.7908,3282.436,32440944900
2023-02-22,3292.0489,3291.1477,3307.0343,3286.7207,25540398500
2023-02-23,3293.5219,3287.477,3307.4385,3275.3621,26232430400
2023-02-24,3287.2553,3267.1597,3288.3922,3253.9748,23420630600
2023-02-27,3256.9998,3258.0344,3276.5791,3251.7213,24285534400
2023-02-28,3265.742,3279.6053,3280.4154,3246.1446,25162503200
2023-03-01,3279.1364,3312.3478,3315.1604,3272.0351,31839870400
2023-03-02,3308.0113,3310.6536,3320.7441,3306.4554,32852001600
2023-03-03,3314.7727,3328.3927,3330.6046,3302.6231,34399691900
2023-03-06,3332.0235,3322.0259,3333.0619,3308.7255,34053044600
2023-03-07,3320.211,3285.0988,3342.8585,3284.4099,38995795600
2023-03-08,3271.8798,3283.2479,3283.2479,3263.6927,26044354700
2023-03-09,3285.9427,3276.0937,3289.06,3259.9999,26402185900
2023-03-10,3255.5121,3230.0766,3262.147,3229.4959,28113541000
2023-03-13,3228.1239,3268.6955,3268.6955,3228.1239,29492808700
2023-03-14,3261.9219,3245.3123,3262.0025,3216.9927,31990603300
2023-03-15,3261.0284,3263.3148,3273.1232,3256.8566,30516879800
2023-03-16,3244.4699,3226.8912,3257.433,3224.7223,32738963200
2023-03-17,3245.2604,3250.546,3279.9228,3240.157,34300102200
2023-03-20,3253.9302,3234.9103,3267.9931,3231.6459,39251739100
2023-03-21,3240.8388,3255.6505,3255.9997,3237.8934,30181077900
2023-03-22,3263.4129,3265.7475,3279.3938,3255.7394,29084046200
2023-03-23,3258.7791,3286.6491,3286.6491,3252.9917,30611839300
2023-03-24,3282.739,3265.6537,3282.739,3260.8444,32451333700
2023-03-27,3261.8235,3251.3971,3261.8235,3229.7037,33786120600
2023-03-28,3256.6023,3245.376,3264.0978,3241.7368,29568266000
2023-03-29,3253.6212,3240.0568,3254.5564,3229.5848,29690050800
2023-03-30,3243.0683,3261.2485,3263.7379,3220.9846,29989829500
2023-03-31,3263.4061,3272.8602,3278.4231,3260.0396,28361374600
2023-04-03,3277.34,3296.396,3299.7321,3276.4158,35767677500
